AGE,WORKCLASS,EDUCATION,EDUCATIONNUM,MARITALSTATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,HOURSPERWEEK,ABOVE50K,INCOME
25, Private, HS-grad,9,Not Married, Transport-moving, Own-child,White,Male,70,0,39507
33, Private, Some-college,10,Not Married, Adm-clerical, Own-child,White,Female,30,1,52263
45, Private, Bachelors,13,Married, Prof-specialty, Husband,White,Male,40,1,116645
31, Federal-gov, Assoc-acdm,12,Not Married, Adm-clerical, Not-in-family,White,Male,40,0,30589
21, Private, HS-grad,9,Not Married, Machine-op-inspct, Own-child,White,Male,20,0,30715
33, Private, 9th,5,Not Married, Craft-repair, Unmarried,White,Male,55,0,30553
44, Private, Some-college,10,Not Married, Adm-clerical, Unmarried,White,Female,40,0,30695
34, Private, Assoc-voc,11,Married, Exec-managerial, Wife,White,Female,40,1,62372
30, Private, Some-college,10,Not Married, Adm-clerical, Unmarried,White,Female,10,0,30748
32, Local-gov, Some-college,10,Not Married, Adm-clerical, Unmarried, Black,Female,40,0,30598
46, ?, HS-grad,9,Not Married, ?, Not-in-family, Black,Female,40,0,30194
29, Private, Bachelors,13,Married, Prof-specialty, Husband,White,Male,40,1,108867
20, Private, Some-college,10,Not Married, Other-service, Own-child,White,Male,20,0,30624
35, State-gov, HS-grad,9,Not Married, Protective-serv, Unmarried,White,Female,40,0,30736
35, Private, HS-grad,9,Not Married, Prof-specialty, Other-relative, Black,Female,40,0,30591
29, Private, HS-grad,9,Not Married, Other-service, Not-in-family,White,Female,38,0,30603
21, Private, HS-grad,9,Not Married, Machine-op-inspct, Other-relative,White,Male,40,0,37747
43, Federal-gov, Bachelors,13,Married, Prof-specialty, Husband,White,Male,40,1,52184
33, Private, HS-grad,9,Married, Machine-op-inspct, Husband,White,Male,40,0,30603
61, Federal-gov, Prof-school,15,Married, Prof-specialty, Husband,White,Male,50,1,53356
42, Private, Masters,14,Not Married, Prof-specialty, Not-in-family,White,Female,40,0,30609
33, Private, 12th,8,Married, Adm-clerical, Wife,White,Female,40,0,34619
35, State-gov, Some-college,10,Not Married, Prof-specialty, Own-child, Black,Female,40,0,30657
32, ?, HS-grad,9,Married, ?, Husband,White,Male,24,0,30661
22, Private, Some-college,10,Not Married, Sales, Own-child,White,Female,20,0,44388
61, Private, HS-grad,9,Not Married, Exec-managerial, Not-in-family,White,Female,40,0,30639
28, Private, Assoc-voc,11,Not Married, Other-service, Not-in-family,White,Female,35,0,30655
24, Private, HS-grad,9,Not Married, Other-service, Own-child, Black,Male,40,0,30675
58, Local-gov, Masters,14,Not Married, Prof-specialty, Not-in-family,White,Male,35,0,33772
42, Private, HS-grad,9,Married, Handlers-cleaners, Husband,White,Male,40,0,30690
56, Private, Some-college,10,Married, Sales, Husband,White,Male,45,1,65249
26, ?, Some-college,10,Not Married, ?, Own-child,White,Female,40,0,30564
25, Private, HS-grad,9,Not Married, Handlers-cleaners, Unmarried, Black,Female,40,0,30626
59, Private, HS-grad,9,Married, Adm-clerical, Wife,White,Female,40,0,34422
65, Self-emp-not-inc, Bachelors,13,Married, Sales, Husband,White,Male,10,0,45410
57, Private, Masters,14,Not Married, Exec-managerial, Not-in-family,White,Male,50,1,114010
36, Private, Assoc-acdm,12,Married, Exec-managerial, Husband,White,Male,44,1,51180
42, Private, Some-college,10,Married, Sales, Husband,White,Male,50,1,53269
18, ?, 12th,8,Not Married, ?, Other-relative, Black,Male,20,0,33705
18, Private, 11th,7,Married, Craft-repair, Husband,White,Male,40,0,30743
28, Private, HS-grad,9,Married, Craft-repair, Husband,White,Male,40,1,53252
20, Private, HS-grad,9,Married, Adm-clerical, Wife,White,Female,20,0,30586
19, Private, Some-college,10,Not Married, Tech-support, Own-child,White,Male,30,0,30682
28, Private, Bachelors,13,Not Married, Other-service, Unmarried,White,Female,48,1,85203
37, Private, Assoc-voc,11,Married, Adm-clerical, Husband,White,Male,40,0,30691
23, Private, Some-college,10,Not Married, Transport-moving, Not-in-family,White,Male,40,0,37018
60, Private, Some-college,10,Not Married, Craft-repair, Not-in-family,White,Male,47,0,30592
17, Local-gov, 12th,8,Not Married, Adm-clerical, Own-child,White,Female,12,0,30663
37, Local-gov, Bachelors,13,Not Married, Prof-specialty, Not-in-family,White,Female,45,0,30680
29, State-gov, Assoc-voc,11,Not Married, Adm-clerical, Own-child,White,Male,40,0,30720
34, Private, HS-grad,9,Not Married, Transport-moving, Not-in-family, Black,Male,20,0,34435
36, Private, Some-college,10,Married, Craft-repair, Husband,White,Male,40,1,53327
37, Self-emp-not-inc, Some-college,10,Married, Exec-managerial, Wife,White,Female,15,0,30628
47, State-gov, Bachelors,13,Married, Other-service, Husband,White,Male,40,0,30621
22, Private, HS-grad,9,Not Married, Other-service, Not-in-family,White,Female,40,0,30620
61, Private, HS-grad,9,Married, Other-service, Husband,White,Male,40,0,39411
57, Private, 5th-6th,3,Married, Farming-fishing, Husband,White,Male,45,0,30698
33, Federal-gov, Doctorate,16,Married, Prof-specialty, Husband,White,Male,40,1,125903
54, Private, HS-grad,9,Married, Craft-repair, Husband,White,Male,40,1,70974
40, Private, Masters,14,Not Married, Prof-specialty, Not-in-family,White,Female,40,0,30570
40, Private, 12th,8,Married, Craft-repair, Husband,White,Male,50,1,77738
40, Local-gov, HS-grad,9,Not Married, Protective-serv, Not-in-family,White,Male,42,0,30691
35, Private, 11th,7,Married, Craft-repair, Husband,White,Male,40,0,33528
32, Private, 11th,7,Not Married, Transport-moving, Own-child,White,Male,40,0,36467
49, Self-emp-not-inc, Some-college,10,Married, Sales, Husband,White,Male,50,0,30591
31, Private, HS-grad,9,Not Married, Adm-clerical, Not-in-family,White,Female,40,0,30606
58, Private, Bachelors,13,Married, Adm-clerical, Husband, Asian-Pac-Islander,Male,40,0,30710
26, Self-emp-inc, Bachelors,13,Not Married, Exec-managerial, Not-in-family,White,Male,50,0,36855
35, Self-emp-not-inc, 7th-8th,4,Married, Farming-fishing, Husband,White,Male,40,0,30595
25, Private, Some-college,10,Not Married, Machine-op-inspct, Own-child,White,Male,40,0,30594
43, Private, 12th,8,Married, Adm-clerical, Husband, Black,Male,40,0,30712
32, Private, Some-college,10,Not Married, Adm-clerical, Not-in-family,White,Male,35,0,37270
45, Private, Bachelors,13,Married, Prof-specialty, Husband,White,Male,60,1,68327
48, Private, HS-grad,9,Not Married, Machine-op-inspct, Not-in-family, Black,Male,40,0,30684
31, Private, 5th-6th,3,Not Married, Other-service, Own-child,White,Male,40,0,42266
20, ?, Some-college,10,Not Married, ?, Own-child,White,Female,25,0,30728
28, Private, HS-grad,9,Not Married, Tech-support, Not-in-family,White,Male,40,0,30654
50, Self-emp-not-inc, Bachelors,13,Not Married, Prof-specialty, Not-in-family,White,Female,60,0,30685
22, Private, HS-grad,9,Not Married, Adm-clerical, Other-relative, Black,Male,40,0,30593
19, Private, Some-college,10,Not Married, Sales, Own-child,White,Female,20,0,43886
38, Private, Bachelors,13,Married, Exec-managerial, Husband,White,Male,63,1,66965
23, Private, HS-grad,9,Not Married, Transport-moving, Own-child,White,Male,40,0,30732
24, Self-emp-inc, Bachelors,13,Not Married, Exec-managerial, Own-child,White,Male,40,0,30679
26, Private, Assoc-voc,11,Married, Exec-managerial, Wife,White,Female,40,0,30686
45, State-gov, HS-grad,9,Not Married, Tech-support, Unmarried,White,Female,40,0,30642
88, Private, Some-college,10,Not Married, Adm-clerical, Unmarried,White,Female,40,0,30734
19, Private, 11th,7,Not Married, Adm-clerical, Own-child, Amer-Indian-Eskimo,Female,15,0,39897
24, Private, HS-grad,9,Not Married, Exec-managerial, Not-in-family,White,Male,50,0,30736
84, ?, 5th-6th,3,Married, ?, Husband,White,Male,20,0,35630
48, Private, 10th,6,Married, Farming-fishing, Husband, Black,Male,40,0,30636
46, Private, Some-college,10,Married, Craft-repair, Husband, Asian-Pac-Islander,Male,40,0,32845
31, Self-emp-inc, HS-grad,9,Married, Craft-repair, Husband,White,Male,50,0,30574
58, Private, HS-grad,9,Married, Adm-clerical, Unmarried, Amer-Indian-Eskimo,Male,40,0,30648
35, Local-gov, HS-grad,9,Married, Craft-repair, Husband,White,Male,40,0,30601
36, Private, HS-grad,9,Not Married, Craft-repair, Own-child, Black,Male,40,0,30670
36, Private, Prof-school,15,Married, Prof-specialty, Husband,White,Male,55,1,119413
47, Local-gov, Masters,14,Married, Prof-specialty, Husband,White,Male,40,1,53341
57, Private, 9th,5,Married, Other-service, Unmarried, Black,Male,52,0,30641
30, Private, Some-college,10,Married, Exec-managerial, Unmarried,White,Female,45,0,36650
30, Local-gov, Masters,14,Married, Prof-specialty, Husband,White,Male,40,0,30552
19, ?, 12th,8,Married, ?, Other-relative,White,Female,40,1,84058
30, Self-emp-inc, Bachelors,13,Not Married, Exec-managerial, Own-child,White,Male,43,0,30689
23, Local-gov, Some-college,10,Not Married, Protective-serv, Own-child,White,Male,40,1,53346
41, Self-emp-not-inc, Prof-school,15,Married, Prof-specialty, Husband,White,Male,50,1,74620
52, Private, Some-college,10,Not Married, Exec-managerial, Not-in-family,White,Male,60,0,30560
27, Private, Assoc-acdm,12,Not Married, Adm-clerical, Not-in-family,White,Male,40,0,30660
59, Private, HS-grad,9,Married, Craft-repair, Husband,White,Male,45,0,41082
21, Private, HS-grad,9,Not Married, Sales, Own-child,White,Female,36,0,30551
60, Private, HS-grad,9,Married, Machine-op-inspct, Not-in-family,White,Female,40,0,30619
69, State-gov, Prof-school,15,Married, Adm-clerical, Husband,White,Male,34,1,104918
24, Private, HS-grad,9,Not Married, Sales, Own-child,White,Male,40,0,30585
19, Private, HS-grad,9,Not Married, Sales, Own-child, Black,Male,25,0,30558
60, State-gov, Assoc-acdm,12,Married, Prof-specialty, Husband,White,Male,20,0,30629
64, Private, Some-college,10,Married, Tech-support, Not-in-family,White,Female,35,0,30691
39, Self-emp-inc, Assoc-voc,11,Married, Exec-managerial, Husband,White,Male,60,1,53254
51, Private, Assoc-acdm,12,Married, Exec-managerial, Husband,White,Male,45,1,53303
51, Private, 10th,6,Not Married, Craft-repair, Not-in-family, Black,Female,35,0,30628
25, Private, Some-college,10,Not Married, Tech-support, Not-in-family,White,Female,40,0,30632
17, ?, 10th,6,Not Married, ?, Own-child,White,Female,4,0,30550
37, Private, Some-college,10,Not Married, Tech-support, Unmarried,White,Female,40,0,30617
74, Self-emp-not-inc, HS-grad,9,Married, Farming-fishing, Not-in-family,White,Female,14,0,30563
26, State-gov, Bachelors,13,Married, Exec-managerial, Husband, Black,Male,40,1,89738
23, Private, HS-grad,9,Not Married, Other-service, Not-in-family, Black,Male,30,0,32199
57, Self-emp-inc, Prof-school,15,Married, Prof-specialty, Husband,White,Male,36,1,60108
20, Private, 11th,7,Not Married, Transport-moving, Own-child,White,Male,15,0,44573
37, Private, HS-grad,9,Married, Farming-fishing, Husband,White,Male,40,0,40349
46, Private, Bachelors,13,Married, Sales, Husband,White,Male,40,0,30589
39, Private, Some-college,10,Not Married, Prof-specialty, Not-in-family,White,Female,45,1,131660
40, Private, HS-grad,9,Married, Machine-op-inspct, Own-child,White,Female,30,0,30716
50, State-gov, HS-grad,9,Married, Handlers-cleaners, Husband,White,Male,40,0,39177
25, Private, Preschool,1,Not Married, Farming-fishing, Not-in-family,White,Male,35,0,30694
44, Private, HS-grad,9,Married, Adm-clerical, Husband,White,Male,45,0,30648
41, Private, HS-grad,9,Married, Transport-moving, Husband,White,Male,40,0,30670
30, Self-emp-not-inc, HS-grad,9,Married, Prof-specialty, Husband,White,Male,15,1,88012
38, Private, Assoc-voc,11,Married, Handlers-cleaners, Husband,White,Male,50,0,30563
54, Private, 10th,6,Married, Handlers-cleaners, Husband,White,Male,40,0,30661
40, Federal-gov, HS-grad,9,Not Married, Adm-clerical, Not-in-family, Black,Female,52,0,34787
37, Private, 11th,7,Married, Handlers-cleaners, Husband, Black,Male,40,1,53396
46, Federal-gov, Bachelors,13,Married, Exec-managerial, Husband,White,Male,40,1,85408
38, Private, HS-grad,9,Not Married, Prof-specialty, Not-in-family,White,Male,45,0,30703
20, Private, Some-college,10,Not Married, Exec-managerial, Own-child,White,Female,10,0,30736
71, ?, Assoc-acdm,12,Married, ?, Husband,White,Male,3,0,30599
35, Private, Some-college,10,Married, Farming-fishing, Husband,White,Male,40,0,30604
62, Private, Bachelors,13,Married, Exec-managerial, Husband,White,Male,40,1,51078
34, Private, Bachelors,13,Not Married, Prof-specialty, Not-in-family,White,Female,45,0,30617
56, Self-emp-not-inc, HS-grad,9,Married, Transport-moving, Husband,White,Male,90,0,30730
30, State-gov, Masters,14,Married, Prof-specialty, Husband, Asian-Pac-Islander,Male,20,0,30729
17, Private, 11th,7,Not Married, Adm-clerical, Own-child,White,Female,20,0,43234
18, Self-emp-not-inc, 11th,7,Not Married, Other-service, Own-child,White,Female,4,0,30592
35, Private, 11th,7,Married, Farming-fishing, Husband,White,Male,40,0,30622
21, Private, HS-grad,9,Not Married, Machine-op-inspct, Own-child, Black,Male,1,0,30677
46, Self-emp-not-inc, HS-grad,9,Not Married, Craft-repair, Own-child,White,Male,50,0,30747
33, Self-emp-not-inc, Some-college,10,Married, Craft-repair, Husband,White,Male,60,0,30674
27, Private, Some-college,10,Not Married, Sales, Not-in-family,White,Female,40,0,30701
36, Private, Some-college,10,Married, Craft-repair, Husband,White,Male,40,1,117590
42, Private, 7th-8th,4,Married, Transport-moving, Husband,White,Male,40,0,46565
35, Private, HS-grad,9,Married, Transport-moving, Husband,White,Male,50,0,39132
25, Private, Bachelors,13,Not Married, Exec-managerial, Not-in-family,White,Male,40,0,30734
47, Federal-gov, Bachelors,13,Married, Prof-specialty, Husband,White,Male,40,1,106726
44, State-gov, Prof-school,15,Married, Prof-specialty, Husband,White,Male,75,1,123720
51, Federal-gov, HS-grad,9,Married, Transport-moving, Husband,White,Male,40,1,89876
53, Private, HS-grad,9,Married, Prof-specialty, Husband,White,Male,42,1,131021
47, Private, HS-grad,9,Married, Protective-serv, Husband,White,Male,40,0,39360
20, Private, 11th,7,Not Married, Handlers-cleaners, Own-child, Black,Male,40,0,30569
32, Private, Some-college,10,Not Married, Machine-op-inspct, Unmarried, Black,Female,70,0,34747
28, Private, HS-grad,9,Married, Craft-repair, Husband,White,Male,50,0,30590
58, ?, 5th-6th,3,Married, ?, Husband,White,Male,40,0,46360
52, Private, HS-grad,9,Not Married, Sales, Not-in-family,White,Female,40,0,30677
35, Private, Masters,14,Not Married, Prof-specialty, Not-in-family,White,Male,40,1,68735
30, Private, Some-college,10,Married, Craft-repair, Husband,White,Male,40,0,30665
33, Private, Some-college,10,Not Married, Adm-clerical, Not-in-family,White,Female,50,0,30661
56, State-gov, Bachelors,13,Not Married, Prof-specialty, Not-in-family,White,Female,38,0,44606
21, Private, Some-college,10,Not Married, Other-service, Own-child,White,Female,20,0,30689
56, ?, Some-college,10,Not Married, ?, Not-in-family, Black,Female,40,0,30700
56, Private, Bachelors,13,Married, Prof-specialty, Husband,White,Male,65,1,130189
45, Private, Bachelors,13,Married, Craft-repair, Husband,White,Male,40,1,61741
20, Private, Some-college,10,Not Married, Exec-managerial, Own-child,White,Female,20,0,30575
62, Local-gov, HS-grad,9,Married, Other-service, Husband,White,Male,40,1,53336
24, Private, Bachelors,13,Not Married, Sales, Not-in-family,White,Female,30,0,30593
52, Federal-gov, Bachelors,13,Not Married, Adm-clerical, Unmarried, Black,Female,40,0,40671
23, Private, HS-grad,9,Married, Sales, Husband,White,Male,40,0,30716
36, Private, Masters,14,Married, Exec-managerial, Husband,White,Male,40,1,53300
40, Private, Some-college,10,Not Married, Craft-repair, Not-in-family,White,Male,40,0,30661
30, Private, Some-college,10,Married, Machine-op-inspct, Husband,White,Male,40,0,30560
41, Private, 9th,5,Married, Transport-moving, Husband,White,Male,35,0,41401
59, Private, HS-grad,9,Married, Transport-moving, Husband,White,Male,40,1,66936
27, Private, Masters,14,Not Married, Exec-managerial, Not-in-family,White,Male,37,0,30676
19, ?, Some-college,10,Not Married, ?, Own-child,White,Male,23,0,30582
41, Private, Some-college,10,Not Married, Exec-managerial, Not-in-family,White,Male,50,0,30614
27, Private, Bachelors,13,Not Married, Handlers-cleaners, Unmarried,White,Male,35,0,33260
50, Private, HS-grad,9,Married, Machine-op-inspct, Unmarried,White,Female,40,0,46744
29, Private, 5th-6th,3,Not Married, Other-service, Own-child,White,Female,40,0,30550
38, Private, Bachelors,13,Married, Exec-managerial, Husband,White,Male,55,1,128829
30, Private, HS-grad,9,Not Married, Machine-op-inspct, Own-child,White,Male,60,0,41501
48, Private, Bachelors,13,Married, Prof-specialty, Husband,White,Male,55,0,30683
39, Local-gov, Assoc-acdm,12,Married, Craft-repair, Husband, Black,Male,40,1,73651
40, Private, Assoc-voc,11,Married, Prof-specialty, Husband,White,Male,40,0,30698
27, Local-gov, 11th,7,Married, Craft-repair, Husband,White,Male,40,0,30747
59, Self-emp-not-inc, Masters,14,Married, Craft-repair, Husband,White,Male,40,1,65756
31, ?, HS-grad,9,Not Married, ?, Unmarried, Black,Female,20,0,40177
34, Private, HS-grad,9,Married, Adm-clerical, Husband,White,Male,50,1,98649
47, Self-emp-inc, Prof-school,15,Not Married, Other-service, Not-in-family,White,Male,60,1,96209
64, Self-emp-inc, 1st-4th,2,Married, Sales, Husband,White,Male,20,0,30603
29, Private, 9th,5,Married, Machine-op-inspct, Husband,White,Male,40,0,30624
38, Local-gov, HS-grad,9,Not Married, Transport-moving, Not-in-family,White,Male,40,0,30633
42, Private, Bachelors,13,Married, Sales, Husband,White,Male,40,1,114714
49, Private, Bachelors,13,Married, Sales, Husband,White,Male,60,1,108397
53, Private, Some-college,10,Married, Tech-support, Husband,White,Male,40,0,34732
